DateAchat,CodeClient,NumeroCommande,NumeroLigneProduit,CodeProduit,IDMagasin,PrixVenteTTCHorsRemise,PrixVenteTTCAvecRemise,Quantite,Montant,Heure,CodeVendeur
2019-10-17 00:00:00,2304374,4620,1,102216,"10000",11.200000,11.200000,1,11.200000,1514.000000,3
2019-10-17 00:00:00,2304398,19069,1,102124,"10000",8.000000,8.000000,1,8.000000,1238.000000,15
2019-10-17 00:00:00,2304398,19069,2,114260,"10000",33.333333,33.333333,1,33.333333,1238.000000,15
2019-10-17 00:00:00,2304797,14502,1,118873,"10000",41.466667,41.466667,1,41.466667,1044.000000,27
2019-10-17 00:00:00,2304813,14528,3,115470,"10000",6.533333,6.533333,1,6.533333,1247.000000,27
2019-10-17 00:00:00,2304839,4572,1,99486,"10000",5.333333,5.333333,1,5.333333,1050.000000,3
2019-10-17 00:00:00,2304900,14585,1,114068,"10000",57.146667,48.573333,1,57.146667,1739.000000,8
2019-10-17 00:00:00,2304900,14585,2,114065,"10000",57.146667,48.573333,1,57.146667,1739.000000,8
2019-10-17 00:00:00,2304922,4608,1,115207,"10000",75.866667,75.866667,1,75.866667,1311.000000,28
2019-10-17 00:00:00,2304922,4608,2,68795,"10000",72.666667,72.666667,1,72.666667,1311.000000,28
2019-10-17 00:00:00,2304990,14507,1,36109,"10000",27.733333,27.733333,1,27.733333,1105.000000,15
2019-10-17 00:00:00,2304990,14507,2,100014,"10000",10.666667,10.666667,1,10.666667,1105.000000,15
2019-10-17 00:00:00,2305075,14548,2,51104,"10000",84.666667,74.760000,1,84.666667,1406.000000,27
2019-10-17 00:00:00,2305148,19082,1,104078,"10000",24.933333,24.933333,1,24.933333,1313.000000,27
2019-10-17 00:00:00,2305346,14571,1,70346,"10000",17.200000,3.866667,1,17.200000,1457.000000,15
2019-10-17 00:00:00,2307818,19153,1,72665,"10000",13.200000,13.200000,1,13.200000,1612.000000,20
2019-10-17 00:00:00,2307818,19153,2,72664,"10000",13.200000,13.200000,1,13.200000,1612.000000,20
2019-10-17 00:00:00,2307828,19076,2,110038,"10000",28.800000,28.800000,1,28.800000,1404.000000,27
2019-10-17 00:00:00,2307828,19076,3,118731,"10000",14.000000,14.000000,1,14.000000,1404.000000,27
2019-10-17 00:00:00,2307921,14497,1,25417,"10000",55.733333,55.733333,1,55.733333,1019.000000,22
2019-10-17 00:00:00,2307955,4617,1,98789,"10000",60.000000,54.000000,1,60.000000,1442.000000,9
2019-10-17 00:00:00,2307955,4617,2,114619,"10000",9.200000,8.280000,1,9.200000,1442.000000,9
2019-10-17 00:00:00,2307961,14534,2,115175,"10000",16.613333,10.813333,1,16.613333,1308.000000,4
2019-10-17 00:00:00,2307961,14534,3,120036,"10000",1.600000,1.040000,1,1.600000,1308.000000,4
2019-10-17 00:00:00,2307972,14521,2,100518,"10000",63.466667,60.906667,1,63.466667,1201.000000,9
2019-10-17 00:00:00,2308051,19059,2,32559,"10000",43.333333,43.333333,1,43.333333,1203.000000,9
2019-10-17 00:00:00,2308051,19059,3,98213,"10000",30.400000,30.400000,1,30.400000,1203.000000,9
2019-10-17 00:00:00,2308051,19059,4,98822,"10000",46.666667,46.666667,1,46.666667,1203.000000,9
2019-10-17 00:00:00,2308134,4651,2,114909,"10000",72.533333,59.946667,1,72.533333,1640.000000,29
2019-10-17 00:00:00,2315399,19145,1,114588,"10000",21.200000,21.200000,1,21.200000,1730.000000,23
2019-10-17 00:00:00,2315399,19145,3,84766,"10000",78.000000,78.000000,1,78.000000,1730.000000,23
2019-10-17 00:00:00,2315399,19145,4,106832,"10000",1.226667,1.226667,1,1.226667,1730.000000,23
2019-10-17 00:00:00,2315399,19145,5,47500,"10000",1.226667,1.226667,1,1.226667,1730.000000,23
2019-10-17 00:00:00,2315468,19163,1,21946,"10000",27.733333,27.733333,1,27.733333,1707.000000,2
2019-10-17 00:00:00,2315476,14489,1,14052,"10000",84.266667,84.266667,1,84.266667,954.000000,27
2019-10-17 00:00:00,2317225,14569,2,115310,"10000",45.600000,45.600000,1,45.600000,1449.000000,15
2019-10-17 00:00:00,2318985,4640,1,84765,"10000",60.133333,60.133333,1,60.133333,1601.000000,27
2019-10-17 00:00:00,2318985,4640,2,78480,"10000",7.733333,7.733333,1,7.733333,1601.000000,27
2019-10-17 00:00:00,2318990,4654,2,35340,"10000",20.000000,20.000000,1,20.000000,1633.000000,29
2019-10-17 00:00:00,2319037,4562,1,21154,"10000",103.466667,103.466667,1,103.466667,1035.000000,3
2019-10-17 00:00:00,2320722,19164,1,115556,"10000",68.800000,68.800000,1,68.800000,1725.000000,2
2019-10-17 00:00:00,2320722,19164,4,103544,"10000",1.200000,1.200000,1,1.200000,1725.000000,2
2019-10-17 00:00:00,2320722,19164,6,103543,"10000",1.200000,1.200000,1,1.200000,1725.000000,2
2019-10-17 00:00:00,2324777,14556,2,67820,"10000",1.000000,0.000000,1,1.000000,1421.000000,15
2019-10-17 00:00:00,2324818,19092,2,116045,"10000",3.600000,3.600000,1,3.600000,1337.000000,9
2019-10-17 00:00:00,2324818,19092,3,116044,"10000",3.600000,3.600000,1,3.600000,1337.000000,9
2019-10-17 00:00:00,2324818,19092,6,74320,"10000",8.666667,8.666667,1,8.666667,1337.000000,9
2019-10-17 00:00:00,2327402,19125,1,115888,"10000",29.466667,29.466667,1,29.466667,1553.000000,3
2019-10-17 00:00:00,2334135,19016,1,101129,"10000",26.933333,26.933333,1,26.933333,1042.000000,3
2019-10-17 00:00:00,2334135,19016,2,84760,"10000",68.800000,68.800000,1,68.800000,1042.000000,3
2019-10-17 00:00:00,2336010,4731,2,115215,"10000",51.333333,44.666667,1,51.333333,1922.000000,27
2019-10-17 00:00:00,2336024,19111,1,113961,"10000",76.000000,76.000000,1,76.000000,1541.000000,22
2019-10-17 00:00:00,2344590,19091,1,69474,"10000",13.600000,9.986667,1,13.600000,1457.000000,3
2019-10-17 00:00:00,2344590,19091,2,98225,"10000",26.000000,19.106667,1,26.000000,1457.000000,3
2019-10-17 00:00:00,2344680,14495,1,101191,"10000",43.333333,28.626667,1,43.333333,1016.000000,22
2019-10-17 00:00:00,2344680,14495,2,110037,"10000",28.800000,19.026667,1,28.800000,1016.000000,22
2019-10-17 00:00:00,2344680,14495,3,27956,"10000",23.066667,15.240000,1,23.066667,1016.000000,22
2019-10-17 00:00:00,2344680,14495,4,118200,"10000",46.666667,30.840000,1,46.666667,1016.000000,22
2019-10-17 00:00:00,2344689,4625,2,106968,"10000",6.533333,5.226667,1,6.533333,1525.000000,3
2019-10-17 00:00:00,2346362,14513,1,40248,"10000",71.866667,71.866667,1,71.866667,1136.000000,27
2019-10-17 00:00:00,2346405,4627,1,56762,"10000",44.933333,44.933333,1,44.933333,1532.000000,27
2019-10-17 00:00:00,2348062,4733,1,78590,"10000",37.600000,37.600000,1,37.600000,1925.000000,27
2019-10-17 00:00:00,2348091,19131,4,12562,"10000",14.000000,12.960000,1,14.000000,1628.000000,27
2019-10-17 00:00:00,2354814,14482,1,118757,"10000",8.266667,8.266667,1,8.266667,932.000000,27
2019-10-17 00:00:00,2354814,14482,2,108708,"10000",6.000000,6.000000,1,6.000000,932.000000,27
2019-10-17 00:00:00,2354814,14482,4,118866,"10000",5.866667,5.866667,1,5.866667,932.000000,27
2019-10-17 00:00:00,2354814,14482,5,1913,"10000",5.866667,5.866667,1,5.866667,932.000000,27
2019-10-17 00:00:00,2354814,14482,6,102048,"10000",8.266667,8.266667,1,8.266667,932.000000,27
2019-10-17 00:00:00,2358682,4638,2,21177,"10000",90.000000,81.000000,1,90.000000,1611.000000,27
2019-10-17 00:00:00,2358682,4638,3,118080,"10000",24.400000,21.960000,1,24.400000,1611.000000,27
2019-10-17 00:00:00,2358682,4638,4,87734,"10000",24.400000,21.960000,1,24.400000,1611.000000,27
2019-10-17 00:00:00,2358682,4638,5,91452,"10000",27.066667,24.360000,1,27.066667,1611.000000,27
2019-10-17 00:00:00,2358682,4638,6,87724,"10000",24.400000,21.960000,1,24.400000,1611.000000,27
2019-10-17 00:00:00,2358682,4638,7,118550,"10000",28.533333,25.680000,1,28.533333,1611.000000,27
2019-10-17 00:00:00,2358682,4638,8,118062,"10000",55.600000,50.040000,1,55.600000,1611.000000,27
2019-10-17 00:00:00,2358703,14559,1,50648,"10000",30.666667,30.666667,1,30.666667,1425.000000,15
2019-10-17 00:00:00,2361590,19089,1,94622,"10000",25.733333,25.733333,1,25.733333,1516.000000,22
2019-10-17 00:00:00,2371127,14595,2,74960,"10000",29.466667,29.466667,1,29.466667,1810.000000,15
2019-10-17 00:00:00,2373153,4643,1,31035,"10000",61.866667,61.866667,1,61.866667,1511.000000,3
2019-10-17 00:00:00,2373153,4644,1,114670,"10000",12.666667,0.000000,5,63.333333,1512.000000,3
2019-10-17 00:00:00,2403101,4594,1,44408,"10000",15.333333,15.333333,1,15.333333,1342.000000,28
2019-10-17 00:00:00,2410756,19143,1,76239,"10000",61.333333,55.200000,1,61.333333,1728.000000,23
2019-10-17 00:00:00,2410756,19143,3,53111,"10000",98.000000,88.200000,1,98.000000,1728.000000,23
2019-10-17 00:00:00,2410823,4668,1,95733,"10000",38.533333,38.533333,1,38.533333,1708.000000,27
2019-10-17 00:00:00,2410823,4668,2,108078,"10000",9.200000,9.200000,1,9.200000,1708.000000,27
2019-10-17 00:00:00,2418235,4610,1,118634,"10000",23.733333,23.733333,1,23.733333,1427.000000,2
2019-10-17 00:00:00,2418257,19151,4,12760,"10000",12.533333,12.533333,1,12.533333,1606.000000,27
2019-10-17 00:00:00,2455866,4713,1,17229,"10000",69.600000,69.600000,1,69.600000,1922.000000,28
2019-10-17 00:00:00,2458204,4704,1,71592,"10000",28.533333,28.533333,1,28.533333,1851.000000,2
2019-10-17 00:00:00,2458228,4714,1,52018,"10000",80.800000,80.800000,1,80.800000,1822.000000,29
2019-10-17 00:00:00,2458228,4714,2,67536,"10000",67.866667,67.866667,1,67.866667,1822.000000,29
2019-10-17 00:00:00,2460281,14518,1,27693,"10000",35.200000,30.066667,1,35.200000,1339.000000,22
2019-10-17 00:00:00,2463012,19067,1,118936,"10000",19.333333,19.333333,1,19.333333,1225.000000,27
2019-10-17 00:00:00,2463012,19067,2,88013,"10000",72.400000,72.400000,1,72.400000,1225.000000,27
2019-10-17 00:00:00,2463012,19067,3,102177,"10000",8.933333,8.933333,1,8.933333,1225.000000,27
2019-10-17 00:00:00,2463012,19067,5,118019,"10000",12.533333,12.533333,1,12.533333,1225.000000,27
2019-10-17 00:00:00,2463016,14580,1,114421,"10000",37.333333,37.333333,1,37.333333,1517.000000,22
2019-10-17 00:00:00,2469786,19105,1,72912,"10000",75.200000,75.200000,1,75.200000,1414.000000,27
2019-10-17 00:00:00,2469786,19105,2,39756,"10000",76.133333,76.133333,1,76.133333,1414.000000,27
2019-10-17 00:00:00,2469786,19105,3,115557,"10000",68.800000,68.800000,1,68.800000,1414.000000,27
2019-10-17 00:00:00,2478459,4579,1,100507,"10000",10.666667,10.666667,1,10.666667,1120.000000,20
2019-10-17 00:00:00,2482682,19116,1,130074,"10000",62.666667,62.666667,1,62.666667,1427.000000,23
2019-10-17 00:00:00,2482682,19116,2,130102,"10000",65.333333,65.333333,1,65.333333,1427.000000,23
2019-10-17 00:00:00,2493186,14577,1,99399,"10000",35.200000,35.200000,1,35.200000,1714.000000,22
2019-10-17 00:00:00,2580866,14609,1,57809,"10000",80.933333,80.933333,1,80.933333,1855.000000,3
2019-10-17 00:00:00,2580911,4706,1,103775,"10000",39.866667,33.200000,1,39.866667,1901.000000,2
2019-10-17 00:00:00,2589546,4598,2,27104,"10000",85.466667,85.466667,1,85.466667,1353.000000,22
2019-10-17 00:00:00,2589546,4598,3,114544,"10000",56.933333,56.933333,1,56.933333,1353.000000,22
2019-10-17 00:00:00,2589546,4598,4,99498,"10000",16.933333,16.933333,1,16.933333,1353.000000,22
2019-10-17 00:00:00,2589546,4598,5,115519,"10000",46.666667,46.666667,1,46.666667,1353.000000,22
2019-10-17 00:00:00,2589559,19075,1,39795,"10000",99.600000,99.600000,1,99.600000,1255.000000,2
2019-10-17 00:00:00,2596587,14472,1,115231,"10000",53.866667,37.786667,1,53.866667,905.000000,27
2019-10-17 00:00:00,2603594,14582,1,21640,"10000",27.733333,24.653333,1,27.733333,1525.000000,15
2019-10-17 00:00:00,2603594,14582,2,100707,"10000",32.266667,28.680000,1,32.266667,1525.000000,15
2019-10-17 00:00:00,2607220,4578,2,118065,"10000",55.600000,50.680000,1,55.600000,1218.000000,9
2019-10-17 00:00:00,2611780,19023,1,130059,"10000",66.666667,66.666667,1,66.666667,1139.000000,15
2019-10-17 00:00:00,2618974,14542,1,101754,"10000",65.600000,58.026667,1,65.600000,1345.000000,27
2019-10-17 00:00:00,2619031,4605,1,114401,"10000",53.333333,48.000000,1,53.333333,1301.000000,29
2019-10-17 00:00:00,2619031,4605,2,88780,"10000",22.666667,20.400000,1,22.666667,1301.000000,29
2019-10-17 00:00:00,2619031,4605,3,95741,"10000",25.466667,22.920000,1,25.466667,1301.000000,29
2019-10-17 00:00:00,2657759,14473,1,130011,"10000",68.000000,61.200000,1,68.000000,907.000000,27
2019-10-17 00:00:00,2665465,19036,2,98873,"10000",8.000000,8.000000,1,8.000000,1054.000000,9
2019-10-17 00:00:00,2665508,19090,1,98740,"10000",64.533333,64.533333,1,64.533333,1517.000000,23
2019-10-17 00:00:00,2670550,4607,3,113019,"10000",6.533333,4.293333,1,6.533333,1307.000000,3
2019-10-17 00:00:00,2670550,4607,4,113010,"10000",6.533333,4.293333,1,6.533333,1307.000000,3
2019-10-17 00:00:00,2670550,4607,6,105038,"10000",6.000000,3.933333,1,6.000000,1307.000000,3
2019-10-17 00:00:00,2694101,14512,2,109940,"10000",16.000000,16.000000,1,16.000000,1130.000000,15
2019-10-17 00:00:00,2694101,14512,4,100815,"10000",9.200000,9.200000,1,9.200000,1130.000000,15
2019-10-17 00:00:00,2694101,14512,5,2945,"10000",5.546667,5.546667,1,5.546667,1130.000000,15
2019-10-17 00:00:00,2705725,14620,1,130109,"10000",62.666667,62.666667,1,62.666667,1907.000000,8
2019-10-17 00:00:00,2705744,14477,2,26357,"10000",57.066667,49.986667,1,57.066667,917.000000,27
2019-10-17 00:00:00,2705744,14477,4,106859,"10000",20.400000,10.973333,1,20.400000,917.000000,27
2019-10-17 00:00:00,2724244,4567,2,59592,"10000",38.933333,32.266667,1,38.933333,1003.000000,3
2019-10-17 00:00:00,2724333,4611,1,47012,"10000",87.600000,79.826667,1,87.600000,1415.000000,26
2019-10-17 00:00:00,2724333,4611,2,17238,"10000",38.133333,34.746667,1,38.133333,1415.000000,26
2019-10-17 00:00:00,2724435,19017,1,93246,"10000",11.333333,11.333333,1,11.333333,1045.000000,3
2019-10-17 00:00:00,2724435,19017,2,71387,"10000",6.533333,6.533333,1,6.533333,1045.000000,3
2019-10-17 00:00:00,2736378,4673,1,91900,"10000",27.866667,27.866667,1,27.866667,1719.000000,27
2019-10-17 00:00:00,2736378,4673,2,18420,"10000",22.400000,22.400000,1,22.400000,1719.000000,27
2019-10-17 00:00:00,2744165,19154,1,107417,"10000",23.066667,23.066667,1,23.066667,1719.000000,27
2019-10-17 00:00:00,2744165,19154,2,117207,"10000",46.666667,46.666667,1,46.666667,1719.000000,27
2019-10-17 00:00:00,2758852,14523,1,51764,"10000",31.600000,31.600000,1,31.600000,1223.000000,27
2019-10-17 00:00:00,2761969,4642,1,103732,"10000",60.000000,60.000000,1,60.000000,1619.000000,27
2019-10-17 00:00:00,2767146,4657,3,106902,"10000",56.000000,56.000000,1,56.000000,1639.000000,29
2019-10-17 00:00:00,2767146,4658,1,69961,"10000",13.333333,13.333333,1,13.333333,1641.000000,29
2019-10-17 00:00:00,2767146,4658,3,107051,"10000",49.333333,49.333333,1,49.333333,1641.000000,29
2019-10-17 00:00:00,2779740,14618,2,12560,"10000",14.000000,11.240000,1,14.000000,1923.000000,22
2019-10-17 00:00:00,2779746,19011,1,78456,"10000",12.933333,12.933333,1,12.933333,929.000000,23
2019-10-17 00:00:00,2779746,19011,2,88676,"10000",29.333333,29.333333,1,29.333333,929.000000,23
2019-10-17 00:00:00,2779746,19011,3,2155,"10000",33.466667,33.466667,1,33.466667,929.000000,23
2019-10-17 00:00:00,2779746,19011,4,95953,"10000",28.666667,28.666667,1,28.666667,929.000000,23
2019-10-17 00:00:00,2779746,19011,6,118898,"10000",5.546667,5.546667,1,5.546667,929.000000,23
2019-10-17 00:00:00,2779746,19011,7,2978,"10000",5.546667,5.546667,1,5.546667,929.000000,23
2019-10-17 00:00:00,2792969,4666,1,14402,"10000",34.933333,33.013333,1,34.933333,1652.000000,29
2019-10-17 00:00:00,2793008,19140,1,118018,"10000",12.533333,12.533333,1,12.533333,1701.000000,26
2019-10-17 00:00:00,2793008,19140,2,118020,"10000",12.533333,12.533333,1,12.533333,1701.000000,26
2019-10-17 00:00:00,2797388,14592,1,116520,"10000",11.733333,11.733333,1,11.733333,1744.000000,3
2019-10-17 00:00:00,2808330,4648,1,115316,"10000",74.933333,74.933333,1,74.933333,1622.000000,3
2019-10-17 00:00:00,2808330,4649,1,114403,"10000",50.666667,37.333333,1,50.666667,1624.000000,3
2019-10-17 00:00:00,2812863,14578,2,130042,"10000",76.000000,76.000000,1,76.000000,1657.000000,10
2019-10-17 00:00:00,2823008,4690,1,108596,"10000",32.533333,32.533333,1,32.533333,1756.000000,23
2019-10-17 00:00:00,2837178,523,2,59591,"10000",37.733333,32.880000,1,37.733333,1834.000000,8
2019-10-17 00:00:00,2837218,19112,1,72745,"10000",64.400000,64.400000,1,64.400000,1603.000000,29
2019-10-17 00:00:00,2837218,19112,3,49992,"10000",52.400000,52.400000,1,52.400000,1603.000000,29
2019-10-17 00:00:00,2837330,14492,3,2923,"10000",8.066667,8.066667,1,8.066667,959.000000,15
2019-10-17 00:00:00,2837330,14492,5,93843,"10000",9.466667,9.466667,1,9.466667,959.000000,15
2019-10-17 00:00:00,2837330,14492,6,118519,"10000",8.933333,8.933333,1,8.933333,959.000000,15
2019-10-17 00:00:00,2841094,4595,1,54008,"10000",93.733333,93.733333,1,93.733333,1350.000000,3
2019-10-17 00:00:00,2845825,14515,1,39757,"10000",106.533333,106.533333,1,106.533333,1144.000000,27
2019-10-17 00:00:00,2845921,14629,1,95400,"10000",28.133333,25.320000,1,28.133333,1804.000000,3
2019-10-17 00:00:00,2845921,14629,3,52953,"10000",30.666667,27.600000,1,30.666667,1804.000000,3
2019-10-17 00:00:00,2857048,4723,1,118598,"10000",13.200000,8.373333,1,13.200000,1854.000000,27
2019-10-17 00:00:00,2857048,4723,2,95957,"10000",26.933333,17.080000,1,26.933333,1854.000000,27
2019-10-17 00:00:00,2868058,4600,1,91331,"10000",41.466667,41.466667,1,41.466667,1343.000000,3
2019-10-17 00:00:00,2873999,4708,1,93927,"10000",14.400000,14.400000,1,14.400000,1907.000000,2
2019-10-17 00:00:00,2874010,19005,1,104005,"10000",11.600000,4.013333,1,11.600000,916.000000,22
2019-10-17 00:00:00,2874010,19005,2,108675,"10000",8.800000,3.053333,1,8.800000,916.000000,22
2019-10-17 00:00:00,2878448,4615,1,72012,"10000",52.000000,52.000000,1,52.000000,1452.000000,27
2019-10-17 00:00:00,2878569,14588,1,95362,"10000",25.466667,25.466667,1,25.466667,1550.000000,3
2019-10-17 00:00:00,2882855,14623,2,98012,"10000",28.000000,28.000000,1,28.000000,1730.000000,4
2019-10-17 00:00:00,2882952,14481,7,27612,"10000",25.733333,25.733333,1,25.733333,929.000000,27
2019-10-17 00:00:00,2898135,439,2,5214,"10000",21.466667,19.320000,1,21.466667,1237.000000,8
2019-10-17 00:00:00,2898135,439,3,39003,"10000",67.200000,60.480000,1,67.200000,1237.000000,8
2019-10-17 00:00:00,2901509,14572,2,98898,"10000",20.000000,20.000000,1,20.000000,1459.000000,4
2019-10-17 00:00:00,2906999,14581,1,39429,"10000",26.933333,26.933333,1,26.933333,1720.000000,22
2019-10-17 00:00:00,2911391,449,3,98729,"10000",15.600000,15.600000,1,15.600000,1330.000000,8
2019-10-17 00:00:00,2931327,14476,2,42860,"10000",8.133333,8.133333,1,8.133333,910.000000,27
2019-10-17 00:00:00,2931327,14476,3,2953,"10000",5.546667,5.546667,1,5.546667,910.000000,27
2019-10-17 00:00:00,2931327,14476,4,118895,"10000",5.546667,5.546667,1,5.546667,910.000000,27
2019-10-17 00:00:00,2951587,14530,1,114015,"10000",54.400000,48.960000,1,54.400000,1442.000000,10
2019-10-17 00:00:00,2951587,14530,2,114910,"10000",97.733333,87.960000,1,97.733333,1442.000000,10
2019-10-17 00:00:00,2951587,14530,4,104883,"10000",92.933333,83.640000,1,92.933333,1442.000000,10
2019-10-17 00:00:00,2984789,14589,2,130041,"10001",66.666667,66.666667,1,66.666667,1758.000000,15
2019-10-17 00:00:00,2991955,4684,1,112061,"10000",26.666667,24.000000,1,26.666667,1730.000000,29
2019-10-17 00:00:00,2991955,4684,4,48200,"10000",53.066667,47.760000,1,53.066667,1730.000000,29
2019-10-17 00:00:00,3011770,14525,1,130129,"10001",73.333333,70.573333,1,73.333333,1236.000000,27
2019-10-17 00:00:00,3011770,14525,2,103601,"10001",103.466667,99.560000,1,103.466667,1236.000000,27
2019-10-17 00:00:00,3018657,19053,1,60055,"10000",25.200000,25.200000,1,25.200000,1327.000000,23
2019-10-17 00:00:00,3018657,19053,2,100831,"10000",34.266667,34.266667,1,34.266667,1327.000000,23
2019-10-17 00:00:00,3027320,14485,1,95729,"10001",37.333333,33.600000,1,37.333333,1119.000000,9
2019-10-17 00:00:00,3027320,19168,1,11301,"10000",19.733333,17.760000,1,19.733333,1744.000000,2
2019-10-17 00:00:00,3027320,19168,2,71480,"10000",31.466667,28.320000,1,31.466667,1744.000000,2
2019-10-17 00:00:00,3027320,19168,3,13045,"10000",13.733333,12.360000,1,13.733333,1744.000000,2
2019-10-17 00:00:00,3060931,19097,1,89312,"10000",40.800000,36.720000,1,40.800000,1346.000000,2
2019-10-17 00:00:00,3071611,14484,1,27311,"10001",39.333333,39.333333,1,39.333333,934.000000,27
2019-10-17 00:00:00,3071611,14484,2,87836,"10001",24.933333,24.933333,1,24.933333,934.000000,27
2019-10-17 00:00:00,3081359,19022,1,74278,"10000",20.400000,20.400000,1,20.400000,955.000000,27
2019-10-17 00:00:00,3085217,14630,1,114411,"10001",49.600000,49.600000,1,49.600000,1805.000000,3
2019-10-17 00:00:00,3085229,4641,2,74933,"10000",9.466667,3.933333,1,9.466667,1617.000000,27
2019-10-17 00:00:00,3087967,14532,2,93581,"10001",13.200000,13.200000,1,13.200000,1447.000000,10
2019-10-17 00:00:00,3100252,19100,1,114519,"10000",35.200000,31.680000,1,35.200000,1516.000000,29
2019-10-17 00:00:00,3100252,19100,6,120031,"10000",2.000000,1.800000,1,2.000000,1516.000000,29
2019-10-17 00:00:00,3128781,4717,1,90405,"10000",44.000000,44.000000,1,44.000000,1930.000000,2
2019-10-17 00:00:00,3130650,14478,2,31912,"10001",28.533333,27.733333,1,28.533333,920.000000,27
2019-10-17 00:00:00,3138174,4631,1,108013,"10000",16.266667,16.266667,1,16.266667,1526.000000,23
2019-10-17 00:00:00,3138174,4631,2,106505,"10000",49.066667,49.066667,1,49.066667,1526.000000,23
2019-10-17 00:00:00,3152798,19008,1,115315,"10000",50.400000,50.400000,1,50.400000,923.000000,23
2019-10-17 00:00:00,3160705,4564,1,8023,"10000",75.866667,75.866667,1,75.866667,945.000000,3
2019-10-17 00:00:00,3169450,19049,1,61442,"10000",26.266667,26.266667,1,26.266667,1126.000000,27
2019-10-17 00:00:00,3169450,19049,2,100747,"10000",38.933333,38.933333,1,38.933333,1126.000000,27
2019-10-17 00:00:00,3211871,14604,1,114412,"10001",60.000000,55.120000,1,60.000000,1846.000000,22
2019-10-17 00:00:00,3225042,4725,1,67083,"10000",24.400000,24.400000,1,24.400000,1911.000000,13
2019-10-17 00:00:00,3225042,4725,3,23728,"10000",30.266667,30.266667,1,30.266667,1911.000000,13
2019-10-17 00:00:00,3225042,4725,4,87728,"10000",24.400000,24.400000,1,24.400000,1911.000000,13
2019-10-17 00:00:00,3225042,4725,5,118658,"10000",29.200000,29.200000,1,29.200000,1911.000000,13
2019-10-17 00:00:00,3225042,4726,1,3629,"10000",5.866667,5.866667,1,5.866667,1912.000000,13
2019-10-17 00:00:00,3227714,14614,7,120034,"10001",1.600000,1.280000,1,1.600000,1910.000000,3
2019-10-17 00:00:00,3227714,14614,8,120033,"10001",1.600000,1.280000,1,1.600000,1910.000000,3
2019-10-17 00:00:00,3238925,4618,2,96041,"10000",39.200000,36.666667,1,39.200000,1458.000000,29
2019-10-17 00:00:00,3238925,4618,3,100617,"10000",28.400000,26.560000,1,28.400000,1458.000000,29
2019-10-17 00:00:00,3238925,4618,4,118539,"10000",25.466667,23.826667,1,25.466667,1458.000000,29
2019-10-17 00:00:00,3238925,4618,5,109406,"10000",60.000000,56.120000,1,60.000000,1458.000000,29
2019-10-17 00:00:00,3238925,4618,6,96472,"10000",11.333333,10.600000,1,11.333333,1458.000000,29
2019-10-17 00:00:00,3242386,14487,3,116981,"10001",16.533333,14.880000,1,16.533333,946.000000,27
2019-10-17 00:00:00,3258232,461,1,99311,"10000",23.733333,11.826667,1,23.733333,1418.000000,8
2019-10-17 00:00:00,3303659,503,1,102202,"10000",25.733333,25.733333,1,25.733333,1708.000000,23
2019-10-17 00:00:00,3309070,483,1,102528,"10000",79.466667,69.400000,1,79.466667,1553.000000,3
2019-10-17 00:00:00,3316047,19084,1,98629,"10000",22.666667,20.400000,1,22.666667,1443.000000,26
2019-10-17 00:00:00,3316047,19084,2,107069,"10000",6.000000,5.400000,1,6.000000,1443.000000,26
2019-10-17 00:00:00,3316047,19084,3,107072,"10000",6.000000,5.400000,1,6.000000,1443.000000,26
2019-10-17 00:00:00,3321640,14586,1,118732,"10001",14.000000,14.000000,1,14.000000,1748.000000,15
2019-10-17 00:00:00,3321640,14586,2,118943,"10001",7.200000,7.200000,1,7.200000,1748.000000,15
2019-10-17 00:00:00,3400594,19044,1,100843,"10000",50.000000,50.000000,1,50.000000,1113.000000,23
2019-10-17 00:00:00,3400594,19044,2,118846,"10000",13.200000,13.200000,1,13.200000,1113.000000,23
2019-10-17 00:00:00,3407786,19015,1,95271,"10000",52.533333,52.533333,1,52.533333,1120.000000,29
2019-10-17 00:00:00,3407786,19015,2,95408,"10000",33.066667,33.066667,1,33.066667,1120.000000,29
2019-10-17 00:00:00,3448849,4674,1,90400,"10000",72.666667,72.666667,1,72.666667,1724.000000,23
2019-10-17 00:00:00,3456180,433,1,100631,"10000",108.800000,108.800000,1,108.800000,1102.000000,26
2019-10-17 00:00:00,3456180,433,2,91938,"10000",25.733333,25.733333,1,25.733333,1102.000000,26
2019-10-17 00:00:00,3456180,14537,2,24761,"10001",15.333333,15.333333,1,15.333333,1325.000000,15
2019-10-17 00:00:00,3456180,14537,3,2930,"10001",14.280000,14.280000,1,14.280000,1325.000000,15
2019-10-17 00:00:00,3457810,4727,1,5101,"10000",31.200000,17.866667,1,31.200000,1914.000000,22
2019-10-17 00:00:00,3465588,14520,2,21259,"10001",26.000000,24.520000,1,26.000000,1158.000000,27
2019-10-17 00:00:00,3465588,14520,3,109101,"10001",69.200000,65.266667,1,69.200000,1158.000000,27
2019-10-17 00:00:00,3469904,19126,1,100865,"10000",46.000000,46.000000,1,46.000000,1451.000000,3
2019-10-17 00:00:00,3469904,19126,2,81099,"10000",31.600000,31.600000,1,31.600000,1451.000000,3
2019-10-17 00:00:00,3484184,14631,1,130061,"10001",74.666667,74.666667,1,74.666667,1813.000000,3
2019-10-17 00:00:00,3493166,4707,1,118273,"10000",10.000000,10.000000,1,10.000000,1905.000000,2
